,Unnamed: 0,0,1,2,3,4
58,58,58.6,19720,6,318,特異点
59,59,55.3,20069,8,22,特異点
60,60,52.1,20434,7,54,特異点
61,61,49.1,20799,10,64,特異点
62,62,46.2,21176,12,97,特異点
63,63,43.7,21520,13,84,特異点
64,64,41.2,21889,11,100,特異点
65,65,38.8,22268,7,87,
66,66,36.6,22637,13,69,特異点
67,67,34.5,23013,12,90,特異点
68,68,32.6,23375,12,71,特異点
69,69,30.7,23760,13,86,
70,70,28.9,24149,10,96,
71,71,27.2,24541,11,99,
72,72,25.5,24957,7,110,
73,73,24.0,25348,11,125,特異点
74,74,22.6,25737,7,107,
75,75,21.2,26153,9,92,
76,76,19.9,26567,9,72,特異点
77,77,18.7,26974,12,87,
78,78,17.6,27370,12,97,特異点
79,79,16.5,27796,14,90,
80,80,15.5,28212,14,93,
81,81,14.4,28704,17,91,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1008.8,8,8.0,190,特異点
2,2,979.5,266,14,202,
3,3,934.8,675,13,212,
4,4,899.6,1008,12,226,特異点
5,5,863.7,1358,12,237,
6,6,830.1,1697,12,243,
7,7,797.5,2039,11,249,特異点
8,8,767.0,2370,11,239,
9,9,733.5,2747,10,240,
10,10,700.8,3128,12,234,
11,11,671.1,3487,9,234,
12,12,641.7,3855,12,240,特異点
13,13,616.0,4188,12,248,
14,14,592.8,4499,12,256,
15,15,568.3,4840,12,259,
16,16,541.4,5227,8,280,
17,17,518.7,5567,13,283,特異点
18,18,498.4,5882,13,280,
19,19,472.5,6300,14,274,
20,20,448.7,6701,17,262,
21,21,430.7,7015,18,258,
22,22,412.9,7337,13,260,特異点
23,23,392.0,7729,9,292,特異点
24,24,374.5,8071,7,293,特異点
25,25,355.4,8459,8,271,
26,26,339.1,8804,13,250,特異点
27,27,323.3,9151,13,269,
28,28,308.3,9493,17,295,特異点
29,29,292.6,9864,19,297,
30,30,278.8,10204,23,292,
31,31,264.5,10568,23,290,
32,32,250.5,10939,24,293,
33,33,237.1,11309,25,296,
34,34,222.6,11727,28,289,
35,35,210.9,12080,29,288,
36,36,199.7,12430,29,291,
37,37,187.4,12833,32,297,特異点
38,38,177.7,13164,30,305,
39,39,166.7,13559,30,309,
40,40,157.6,13902,34,308,特異点
41,41,148.7,14255,39,311,極大風速面
42,42,140.6,14592,34,311,
43,43,132.5,14946,30,305,
44,44,124.5,15317,27,305,特異点
45,45,116.1,15732,21,288,
46,46,108.9,16108,20,276,
47,47,102.9,16436,19,278,特異点
48,48,97.6,16739,21,281,
49,49,92.5,17049,19,272,
50,50,86.3,17452,14,255,特異点
51,51,79.7,17914,4,252,特異点
52,52,74.7,18291,7,258,特異点
53,53,69.9,18678,4,310,
54,54,65.9,19023,4,357,特異点
55,55,62.0,19385,5,86,特異点
56,56,58.2,19764,2,248,
57,57,54.7,20141,3,35,特異点
58,58,51.4,20523,6,65,特異点
59,59,48.4,20893,8,59,特異点
60,60,45.6,21260,9,87,
61,61,43.1,21609,10,96,
62,62,40.7,21966,13,114,特異点
63,63,38.2,22365,8,93,
64,64,36.0,22742,11,92,特異点
65,65,33.8,23145,11,90,
66,66,31.8,23537,11,84,特異点
67,67,29.8,23955,8,107,特異点
68,68,28.0,24355,8,77,特異点
69,69,26.3,24757,11,82,
70,70,24.8,25134,10,87,
71,71,23.3,25536,10,99,特異点
72,72,22.0,25909,10,90,特異点
73,73,20.6,26336,13,106,
74,74,19.2,26796,13,127,特異点
75,75,17.9,27255,10,124,特異点
76,76,16.8,27673,12,74,特異点
77,77,15.8,28079,11,77,
78,78,14.8,28514,14,65,特異点
79,79,13.9,28933,13,78,
80,80,13.0,29382,17,87,特異点
81,81,12.3,29757,11,104,
82,82,11.6,30158,13,124,特異点
83,83,10.8,30650,16,116,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1010.7,8,2.8,200,特異点
2,2,975.3,321,11,212,
3,3,938.2,660,12,215,特異点
4,4,906.8,955,12,226,
5,5,875.3,1259,10,222,
6,6,841.2,1602,8,229,
7,7,806.7,1962,4,224,
8,8,770.9,2349,6,237,特異点
9,9,737.9,2718,6,248,
10,10,709.7,3044,8,245,
11,11,683.0,3363,10,256,特異点
12,12,654.3,3716,13,276,特異点
13,13,627.0,4064,15,268,
14,14,601.5,4400,16,265,
15,15,577.2,4731,15,258,
16,16,554.8,5047,19,253,
17,17,534.4,5344,19,257,
18,18,513.9,5652,20,257,
19,19,491.4,6002,21,251,特異点
20,20,468.2,6377,22,251,
21,21,445.2,6763,23,250,
22,22,425.4,7109,25,255,
23,23,406.2,7456,26,254,
24,24,386.6,7826,26,254,
25,25,370.3,8145,24,256,
26,26,354.4,8467,23,260,
27,27,338.6,8798,24,263,
28,28,323.9,9118,26,265,
29,29,309.2,9450,27,261,
30,30,294.2,9800,27,260,
31,31,279.1,10166,26,262,
32,32,264.2,10543,26,266,
33,33,251.0,10891,27,267,
34,34,237.9,11249,27,265,
35,35,225.6,11598,28,264,
36,36,215.2,11905,28,262,
37,37,203.8,12254,28,259,
38,38,193.7,12575,25,260,
39,39,183.5,12915,30,266,特異点
40,40,174.7,13220,31,276,
41,41,166.5,13516,32,278,
42,42,158.7,13811,30,277,
43,43,150.2,14148,33,272,極大風速面
44,44,142.7,14460,33,273,特異点
45,45,134.7,14807,31,276,
46,46,127.2,15149,25,278,
47,47,120.8,15454,23,271,
48,48,114.5,15768,24,270,特異点
49,49,108.5,16081,25,275,
50,50,102.6,16403,22,289,特異点
51,51,96.4,16760,17,275,特異点
52,52,88.8,17228,16,280,
53,53,82.0,17680,16,284,特異点
54,54,76.2,18095,16,272,特異点
55,55,70.4,18547,15,306,特異点
56,56,65.6,18954,7,297,特異点
57,57,61.9,19293,7,330,特異点
58,58,58.4,19637,5,298,
59,59,55.1,19977,8,285,特異点
60,60,52.1,20307,6,289,特異点
61,61,49.2,20647,3,249,特異点
62,62,46.4,21000,6,272,
63,63,43.9,21340,8,287,特異点
64,64,41.5,21691,2,190,特異点
65,65,39.3,22035,1,148,特異点
66,66,37.1,22401,7,140,特異点
67,67,34.9,22790,8,161,特異点
68,68,33.0,23148,2,129,特異点
69,69,31.1,23527,9,56,特異点
70,70,29.5,23866,6,112,特異点
71,71,27.9,24223,6,136,
72,72,26.3,24603,7,145,
73,73,24.7,25009,8,168,
74,74,23.4,25363,10,190,
75,75,22.1,25740,7,205,特異点
76,76,20.8,26142,4,229,
77,77,19.6,26538,2,253,特異点
78,78,18.5,26922,1,1,特異点
79,79,17.5,27292,2,239,特異点
80,80,16.6,27644,1,143,特異点
81,81,15.4,28143,8,197,特異点
82,82,14.4,28589,9,203,特異点
83,83,13.6,28969,6,242,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1010.9,8,4.7,160,特異点
2,2,978.5,294,6,161,
3,3,941.9,627,7,155,
4,4,905.5,969,8,144,
5,5,871.1,1303,7,148,特異点
6,6,837.4,1642,3,185,
7,7,801.8,2014,4,237,特異点
8,8,764.7,2417,6,219,
9,9,724.2,2874,6,211,特異点
10,10,685.3,3332,9,214,
11,11,653.7,3719,13,222,
12,12,628.8,4036,19,237,
13,13,606.3,4331,19,236,
14,14,583.8,4635,20,246,
15,15,558.0,4995,23,247,特異点
16,16,533.6,5349,27,243,
17,17,509.0,5719,27,241,
18,18,486.0,6079,24,248,特異点
19,19,463.3,6448,22,264,
20,20,442.2,6805,23,271,
21,21,421.3,7174,24,271,特異点
22,22,401.3,7540,21,269,
23,23,382.1,7906,23,267,
24,24,362.3,8299,23,267,
25,25,344.5,8666,22,268,
26,26,328.3,9014,21,265,
27,27,311.3,9394,23,261,
28,28,295.7,9756,24,259,
29,29,280.0,10136,24,260,
30,30,265.1,10512,25,254,
31,31,251.5,10868,26,252,
32,32,238.9,11212,25,250,
33,33,226.1,11574,25,249,
34,34,214.2,11925,26,245,
35,35,202.2,12293,27,243,
36,36,191.6,12632,29,251,特異点
37,37,182.5,12934,28,253,
38,38,172.7,13273,28,261,
39,39,162.4,13648,27,282,
40,40,153.7,13985,21,286,特異点
41,41,145.7,14311,19,262,
42,42,138.1,14636,21,252,特異点
43,43,129.8,15008,21,266,
44,44,122.8,15338,22,280,
45,45,115.4,15706,23,293,特異点
46,46,106.7,16166,21,292,特異点
47,47,98.8,16615,14,303,特異点
48,48,93.2,16953,14,291,
49,49,88.1,17277,15,293,特異点
50,50,83.2,17604,17,311,
51,51,78.7,17921,9,330,特異点
52,52,74.6,18226,8,318,
53,53,70.6,18542,5,325,特異点
54,54,66.7,18871,3,285,特異点
55,55,63.0,19200,8,297,
56,56,59.5,19533,8,311,
57,57,56.3,19858,5,322,特異点
58,58,53.3,20182,7,309,特異点
59,59,50.3,20524,6,323,特異点
60,60,47.5,20865,7,299,特異点
61,61,45.1,21181,7,313,特異点
62,62,42.9,21488,5,298,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.1,8,7.2,190,特異点
2,2,976.1,300,12,204,
3,3,940.9,621,12,213,
4,4,906.6,943,11,225,
5,5,875.2,1246,11,228,特異点
6,6,843.6,1561,14,231,
7,7,812.0,1888,16,236,
8,8,781.1,2219,16,236,
9,9,750.1,2563,15,237,
10,10,720.3,2903,15,235,
11,11,692.3,3234,15,243,
12,12,666.1,3553,14,243,
13,13,641.0,3868,15,239,
14,14,616.4,4186,17,239,
15,15,592.0,4511,17,237,
16,16,567.5,4849,16,246,
17,17,541.4,5223,14,248,
18,18,515.9,5604,16,249,
19,19,490.2,6003,15,251,
20,20,467.2,6375,15,257,
21,21,446.1,6731,16,257,特異点
22,22,426.6,7071,20,268,
23,23,409.9,7371,23,273,
24,24,392.2,7701,22,273,特異点
25,25,376.1,8012,18,274,
26,26,358.5,8364,17,276,
27,27,340.2,8746,17,285,
28,28,320.9,9167,12,299,
29,29,303.2,9570,11,308,
30,30,285.5,9992,12,314,特異点
31,31,268.0,10429,13,308,
32,32,251.4,10865,14,304,
33,33,235.6,11300,16,307,
34,34,220.5,11736,17,302,
35,35,206.3,12168,23,302,
36,36,193.2,12586,24,304,特異点
37,37,179.4,13048,31,307,
38,38,165.7,13538,35,314,極大風速面
39,39,153.4,14008,33,313,
40,40,142.8,14448,23,313,
41,41,133.9,14841,17,319,特異点
42,42,124.4,15282,14,299,
43,43,114.2,15786,16,286,
44,44,104.5,16302,18,274,特異点
45,45,96.4,16768,17,296,
46,46,88.8,17241,10,306,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1010.4,8,5.8,60,特異点
2,2,976.2,307,6,80,特異点
3,3,939.8,637,4,143,
4,4,906.3,951,6,206,特異点
5,5,873.7,1266,8,214,
6,6,841.1,1591,7,214,
7,7,810.6,1905,7,219,特異点
8,8,780.5,2226,7,237,
9,9,751.3,2549,8,255,特異点
10,10,722.8,2874,10,252,
11,11,695.6,3194,11,247,
12,12,668.9,3518,12,242,
13,13,643.0,3843,14,248,特異点
14,14,618.9,4154,16,267,特異点
15,15,594.2,4485,17,262,
16,16,571.3,4801,17,259,
17,17,548.7,5124,18,249,
18,18,526.1,5456,18,255,特異点
19,19,505.8,5766,20,261,
20,20,485.7,6083,20,259,
21,21,464.8,6424,21,265,
22,22,444.4,6770,21,269,
23,23,424.2,7125,19,264,特異点
24,24,404.7,7481,17,248,
25,25,386.4,7827,17,244,特異点
26,26,368.3,8185,15,253,
27,27,351.1,8538,16,254,
28,28,334.9,8884,16,245,
29,29,318.9,9239,19,253,
30,30,302.6,9614,18,258,
31,31,287.8,9968,19,257,
32,32,273.4,10325,21,251,
33,33,257.8,10728,22,261,
34,34,243.0,11128,24,266,特異点
35,35,229.9,11498,23,275,
36,36,218.9,11820,25,273,
37,37,208.0,12152,27,278,
38,38,197.9,12472,26,273,
39,39,188.2,12792,27,277,
40,40,179.6,13088,28,279,
41,41,171.3,13384,29,285,特異点
42,42,163.3,13680,28,285,
43,43,155.7,13974,27,287,
44,44,147.5,14304,23,284,特異点
45,45,138.8,14674,20,269,
46,46,130.8,15030,20,258,
47,47,123.5,15370,19,254,
48,48,117.0,15686,20,249,特異点
49,49,110.8,16000,22,257,
50,50,104.8,16320,21,268,特異点
51,51,99.2,16634,20,274,
52,52,93.5,16971,17,276,特異点
53,53,86.9,17385,15,253,特異点
54,54,80.5,17818,12,268,特異点
55,55,75.6,18174,8,261,
56,56,71.3,18505,7,236,特異点
57,57,67.3,18833,6,281,特異点
58,58,63.6,19155,2,265,
59,59,60.0,19488,2,242,特異点
60,60,56.6,19826,8,261,
61,61,53.4,20166,8,299,特異点
62,62,50.4,20506,0,-,
63,63,47.6,20846,5,175,特異点
64,64,44.9,21200,5,196,特異点
65,65,42.4,21549,4,269,特異点
66,66,40.0,21907,6,268,
67,67,37.7,22274,3,253,特異点
68,68,35.6,22632,3,157,
69,69,33.6,22996,1,68,特異点
70,70,31.7,23367,6,45,特異点
71,71,29.9,23738,4,109,特異点
72,72,28.2,24108,4,102,特異点
73,73,26.6,24480,5,156,特異点
74,74,25.1,24851,7,174,
75,75,23.6,25247,6,189,特異点
76,76,22.2,25644,5,167,特異点
77,77,20.9,26038,6,167,特異点
78,78,19.7,26425,4,205,特異点
79,79,18.6,26802,4,178,
80,80,17.5,27204,8,162,特異点
81,81,16.5,27596,12,209,
82,82,15.6,27973,10,241,特異点
83,83,14.7,28374,12,266,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1010.2,8,4.1,310,特異点
2,2,969.5,368,5,282,
3,3,933.3,700,7,248,特異点
4,4,895.5,1057,9,237,
5,5,856.0,1443,9,232,
6,6,821.2,1797,6,232,特異点
7,7,787.3,2154,4,288,特異点
8,8,755.4,2505,9,270,
9,9,724.8,2853,11,254,特異点
10,10,694.8,3206,8,256,
11,11,665.4,3564,7,267,
12,12,636.8,3923,7,271,
13,13,610.5,4266,11,264,特異点
14,14,583.4,4633,13,258,
15,15,557.0,5004,14,264,
16,16,530.3,5396,18,263,
17,17,504.0,5797,18,266,
18,18,480.7,6168,20,266,
19,19,458.3,6538,19,259,特異点
20,20,436.2,6919,20,247,
21,21,414.9,7299,21,249,
22,22,394.1,7687,20,252,
23,23,374.8,8062,19,249,特異点
24,24,355.6,8448,20,252,
25,25,336.2,8857,21,258,
26,26,318.6,9242,22,260,
27,27,302.3,9615,27,257,
28,28,285.5,10018,29,266,
29,29,270.0,10407,28,268,
30,30,254.8,10805,27,266,特異点
31,31,239.3,11231,26,265,
32,32,225.6,11626,27,262,
33,33,213.9,11978,26,258,
34,34,203.1,12316,26,257,
35,35,192.8,12651,27,259,
36,36,184.1,12944,28,257,
37,37,175.3,13251,29,258,
38,38,166.6,13568,30,258,特異点
39,39,157.3,13922,29,256,
40,40,148.3,14280,29,257,
41,41,140.1,14622,28,259,
42,42,132.4,14958,29,260,
43,43,124.8,15306,26,268,
44,44,118.3,15618,24,274,特異点
45,45,112.0,15935,23,282,特異点
46,46,105.6,16273,20,267,特異点
47,47,98.9,16648,20,246,特異点
48,48,93.2,16984,18,257,
49,49,87.7,17327,17,262,
50,50,82.7,17658,16,266,特異点
51,51,77.4,18032,14,241,特異点
52,52,72.0,18437,15,249,
53,53,66.9,18853,12,243,
54,54,62.4,19258,9,249,特異点
55,55,58.6,19626,11,221,特異点
56,56,55.3,19969,11,248,
57,57,52.4,20292,7,272,特異点
58,58,49.4,20645,1,15,特異点
59,59,46.7,20983,4,93,
60,60,44.1,21328,6,158,特異点
61,61,41.6,21685,7,208,特異点
62,62,39.3,22042,3,230,
63,63,37.2,22388,2,251,特異点
64,64,35.2,22736,3,214,特異点
65,65,33.3,23087,4,232,特異点
66,66,31.5,23443,3,315,特異点
67,67,29.7,23820,3,326,特異点
68,68,28.0,24201,2,138,特異点
69,69,26.4,24582,4,160,
70,70,24.9,24962,7,171,特異点
71,71,23.5,25341,10,170,
72,72,22.2,25714,5,173,
73,73,20.9,26109,7,163,特異点
74,74,19.7,26496,9,209,
75,75,18.5,26910,12,262,特異点
76,76,17.5,27277,9,263,
77,77,16.5,27668,9,267,特異点
78,78,15.5,28089,12,246,
79,79,14.6,28495,14,238,特異点
80,80,13.7,28926,14,272,特異点
81,81,12.9,29333,19,273,特異点
82,82,12.1,29766,10,277,特異点
83,83,11.3,30230,5,232,特異点
84,84,10.6,30670,3,341,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.9,8,5.9,150,特異点
2,2,973.0,334,9,168,
3,3,933.1,700,8,186,
4,4,895.3,1058,6,206,特異点
5,5,859.8,1406,7,208,
6,6,823.5,1775,7,205,特異点
7,7,789.6,2133,4,224,特異点
8,8,758.9,2465,4,262,特異点
9,9,728.4,2809,7,260,
10,10,698.5,3158,8,253,
11,11,669.6,3509,12,262,
12,12,640.9,3871,15,263,
13,13,613.5,4227,14,254,
14,14,586.7,4589,15,251,特異点
15,15,561.5,4942,13,256,
16,16,536.3,5308,14,251,
17,17,512.2,5671,16,258,
18,18,487.8,6054,18,253,
19,19,464.8,6430,21,247,
20,20,442.8,6805,23,245,
21,21,422.1,7172,22,245,
22,22,401.9,7542,22,250,
23,23,381.7,7927,21,251,
24,24,362.3,8313,21,249,
25,25,344.3,8688,21,249,
26,26,327.2,9057,22,253,
27,27,311.1,9420,24,249,
28,28,295.0,9798,23,258,特異点
29,29,278.4,10204,23,260,
30,30,262.4,10613,24,264,
31,31,246.7,11034,26,265,
32,32,231.9,11448,26,265,
33,33,218.1,11854,28,267,
34,34,205.7,12235,29,267,
35,35,194.8,12584,28,265,
36,36,184.7,12921,29,262,
37,37,174.7,13270,30,260,
38,38,165.9,13590,30,259,
39,39,156.9,13933,31,263,
40,40,147.7,14298,32,267,極大風速面
41,41,139.6,14635,30,267,
42,42,132.0,14965,31,272,
43,43,123.4,15360,29,275,
44,44,114.7,15785,23,276,特異点
45,45,106.2,16229,22,250,特異点
46,46,98.4,16663,22,262,
47,47,91.1,17097,20,273,
48,48,84.7,17509,19,280,
49,49,79.5,17868,16,282,
50,50,74.9,18205,17,282,特異点
51,51,70.5,18548,13,285,特異点
52,52,66.4,18889,11,265,特異点
53,53,62.6,19228,8,274,特異点
54,54,59.1,19562,6,262,特異点
55,55,55.8,19901,6,227,特異点
56,56,52.6,20248,8,285,特異点
57,57,49.7,20587,5,316,特異点
58,58,47.0,20925,2,263,特異点
59,59,44.4,21274,5,185,特異点
60,60,42.0,21617,4,174,特異点
61,61,39.7,21968,3,233,特異点
62,62,37.6,22310,3,314,
63,63,35.5,22673,3,36,特異点
64,64,33.6,23022,3,93,特異点
65,65,31.6,23412,3,323,特異点
66,66,29.8,23789,1,305,特異点
67,67,28.2,24145,5,58,特異点
68,68,26.6,24521,4,85,特異点
69,69,25.1,24896,2,142,特異点
70,70,23.5,25321,7,142,特異点
71,71,22.2,25691,9,178,特異点
72,72,20.9,26089,7,172,特異点
73,73,19.7,26482,9,199,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1007.6,8,7.7,200,特異点
2,2,977.4,277,16,211,
3,3,941.5,606,18,218,特異点
4,4,905.7,943,18,224,
5,5,872.8,1264,18,232,
6,6,842.7,1565,18,226,
7,7,808.4,1922,17,228,
8,8,774.7,2285,16,230,
9,9,742.3,2647,15,238,
10,10,712.5,2992,14,238,
11,11,683.5,3339,14,242,
12,12,655.8,3682,15,247,
13,13,631.3,3995,15,245,
14,14,607.9,4303,14,250,特異点
15,15,584.6,4620,15,263,
16,16,561.2,4948,15,265,
17,17,538.9,5269,18,263,特異点
18,18,516.1,5609,17,260,
19,19,494.3,5947,16,254,
20,20,473.9,6274,17,260,
21,21,454.6,6595,16,264,
22,22,436.3,6910,16,259,
23,23,418.4,7229,14,257,特異点
24,24,400.9,7552,14,274,
25,25,382.9,7896,18,274,特異点
26,26,365.1,8247,18,267,
27,27,346.8,8624,18,275,
28,28,330.4,8976,17,270,
29,29,315.0,9317,18,264,
30,30,299.3,9681,22,273,特異点
31,31,283.4,10065,22,277,
32,32,268.8,10434,21,277,
33,33,254.0,10822,21,280,
34,34,239.8,11211,22,285,
35,35,226.6,11590,21,287,
36,36,214.0,11969,22,284,
37,37,202.9,12317,23,286,
38,38,192.1,12670,22,288,
39,39,181.7,13025,26,295,特異点
40,40,171.6,13386,21,304,
41,41,161.2,13776,21,314,特異点
42,42,151.1,14175,18,308,
43,43,142.0,14553,15,308,
44,44,133.1,14941,12,300,
45,45,125.1,15309,13,299,特異点
46,46,116.7,15719,13,309,
47,47,107.6,16190,17,328,特異点
48,48,98.4,16705,15,344,
49,49,90.3,17193,14,348,特異点
50,50,82.8,17681,15,342,
51,51,76.2,18152,10,342,
52,52,71.3,18534,13,353,特異点
53,53,66.6,18928,7,18,特異点
54,54,61.5,19389,6,24,
55,55,57.3,19798,9,39,特異点
56,56,53.8,20169,5,29,
57,57,50.6,20534,10,32,特異点
58,58,47.5,20915,12,42,特異点
59,59,44.6,21300,13,88,特異点
60,60,42.0,21670,9,73,特異点
61,61,39.6,22037,9,94,
62,62,37.2,22434,7,105,特異点
63,63,35.0,22824,4,84,特異点
64,64,32.9,23220,8,91,
65,65,31.0,23602,7,96,
66,66,29.1,24010,7,108,
67,67,27.2,24447,6,123,特異点
68,68,25.6,24843,6,58,特異点
69,69,24.1,25238,4,85,
70,70,22.6,25661,7,95,特異点
71,71,21.2,26082,2,155,特異点
72,72,19.8,26531,3,85,特異点
73,73,18.5,26976,10,113,特異点
74,74,17.4,27379,8,99,特異点
75,75,16.3,27809,3,160,特異点
76,76,15.2,28274,15,114,特異点
77,77,14.2,28730,4,99,特異点
78,78,13.3,29170,7,92,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1005.0,8,3.0,220,特異点
2,2,969.5,325,8,250,特異点
3,3,933.2,661,5,257,特異点
4,4,898.7,990,3,13,特異点
5,5,864.8,1325,2,46,特異点
6,6,831.4,1667,3,261,特異点
7,7,799.7,2001,5,240,特異点
8,8,768.8,2337,8,246,
9,9,738.4,2680,9,250,
10,10,710.4,3003,11,256,
11,11,682.9,3333,12,250,
12,12,656.4,3659,12,259,
13,13,631.2,3980,14,262,
14,14,605.4,4319,16,255,特異点
15,15,580.5,4659,20,254,
16,16,557.1,4990,17,259,
17,17,534.6,5318,16,271,特異点
18,18,512.7,5648,13,291,
19,19,492.4,5967,14,292,特異点
20,20,472.4,6290,13,289,
21,21,453.3,6610,16,284,
22,22,433.8,6946,16,290,
23,23,413.2,7314,15,294,
24,24,394.5,7663,17,283,特異点
25,25,375.4,8034,17,274,
26,26,358.1,8383,18,269,
27,27,342.6,8708,14,265,特異点
28,28,326.0,9068,17,275,
29,29,309.1,9451,17,283,
30,30,294.1,9806,18,290,
31,31,279.3,10168,23,300,
32,32,264.7,10541,25,300,特異点
33,33,251.1,10903,24,309,
34,34,238.2,11262,25,313,特異点
35,35,225.9,11618,23,315,
36,36,214.3,11969,21,314,
37,37,203.0,12325,21,319,
38,38,191.7,12696,21,322,
39,39,181.2,13057,22,319,
40,40,170.7,13433,23,318,
41,41,161.4,13782,24,319,
42,42,150.9,14195,25,325,特異点
43,43,141.4,14590,22,327,
44,44,131.4,15030,19,320,
45,45,122.4,15451,18,328,特異点
46,46,114.5,15845,15,349,特異点
47,47,106.1,16289,13,336,特異点
48,48,98.6,16710,17,347,
49,49,92.9,17052,16,13,特異点
50,50,87.0,17426,9,18,特異点
51,51,80.2,17884,13,22,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1007.4,8,3.3,360,特異点
2,2,967.0,364,2,316,特異点
3,3,920.2,793,6,327,特異点
4,4,881.2,1167,5,302,特異点
5,5,845.7,1519,8,307,特異点
6,6,811.9,1868,10,290,特異点
7,7,779.5,2213,11,296,
8,8,746.3,2578,12,288,
9,9,716.7,2916,12,281,
10,10,686.3,3274,14,291,特異点
11,11,657.5,3628,16,305,
12,12,630.3,3975,17,302,
13,13,603.1,4335,16,309,特異点
14,14,577.8,4680,15,304,
15,15,555.8,4990,13,300,
16,16,532.4,5333,11,282,
17,17,508.6,5694,8,282,特異点
18,18,484.5,6074,17,294,
19,19,464.3,6405,18,303,特異点
20,20,444.8,6738,17,303,
21,21,425.5,7078,15,304,
22,22,407.8,7400,17,305,
23,23,389.9,7738,21,299,
24,24,371.6,8097,21,302,
25,25,352.5,8487,21,297,
26,26,334.6,8870,22,291,特異点
27,27,317.5,9249,19,283,
28,28,301.6,9618,18,278,
29,29,286.1,9992,21,281,
30,30,271.4,10362,19,285,特異点
31,31,257.7,10721,24,290,特異点
32,32,245.1,11066,24,296,特異点
33,33,232.9,11412,24,299,特異点
34,34,221.0,11764,21,296,
35,35,209.7,12111,20,298,
36,36,199.4,12440,19,292,
37,37,189.0,12785,19,292,
38,38,179.5,13114,17,298,
39,39,170.7,13432,18,302,特異点
40,40,162.0,13758,19,310,
41,41,153.4,14095,16,307,
42,42,145.1,14435,14,298,特異点
43,43,137.2,14772,13,293,
44,44,129.2,15131,14,300,特異点
45,45,120.6,15539,16,316,
46,46,111.7,15988,13,335,
47,47,104.5,16375,15,344,特異点
48,48,98.3,16727,13,351,
49,49,92.2,17095,8,9,特異点
50,50,85.5,17524,10,37,特異点
51,51,78.7,17995,11,18,特異点
52,52,72.5,18456,18,26,
53,53,66.7,18931,15,53,特異点
54,54,61.4,19402,13,53,特異点
55,55,57.3,19799,15,85,特異点
56,56,53.8,20168,12,93,
57,57,50.6,20532,12,92,
58,58,47.6,20904,9,88,特異点
59,59,44.7,21295,5,133,特異点
60,60,42.1,21669,4,147,
61,61,39.6,22052,3,145,特異点
62,62,37.4,22412,8,41,特異点
63,63,35.1,22811,15,62,
64,64,32.9,23217,16,82,
65,65,31.0,23591,17,96,
66,66,29.1,23990,17,112,特異点
67,67,27.3,24397,17,105,
68,68,25.7,24790,16,109,
69,69,24.2,25184,14,115,
70,70,22.7,25605,14,106,
71,71,21.2,26057,14,110,特異点
72,72,19.8,26510,9,84,
73,73,18.6,26923,9,72,特異点
74,74,17.6,27289,12,73,
75,75,16.6,27677,8,71,
